id,title,status,date,purpose,method,country_code,description,organizations,target,link,enforcement_details,revision
604f1e09bab9393e986b538b,Oregon Exposure Notifications: Oregon Contact Tracing app,in_development,,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,,,general_public,https://play.google.com/store/apps/details?id=gov.or.covid19.exposurenotifications,,0
604f1e9dbab9393e986b5390,Rastrea el Virus BT: Puerto Rico launches contact tracing app,launched,2020-10-05,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,,,general_public,https://rastreaelvirus.com/,,0
604f1fd3bab9393e986b539c,WANotify: Washington State contact tracing app,launched,2020-12-04,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,,,general_public,https://www.doh.wa.gov/Emergencies/COVID19/WANotify,,0
604f2042bab9393e986b53a3,WI Exposure Notification: Wisconsin contact tracing app,launched,2020-12-23,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,,,general_public,https://www.dhs.wisconsin.gov/covid-19/notification.htm,,0
604f2aa6bab9393e986b53aa,E-Tabib: Azerbaijan contact tracing app,launched,2020-06-19,"Contact tracing, Public information and awareness","App, Bluetooth, Smartphone",AZ,,,general_public,https://koronavirusinfo.az/az/page/haqqimizda/e-tebib-mobil-tetbiqini-yukleyin,,1
604f2b63bab9393e986b53af,Corona Tracer BD: contact tracing app of Bangladesh,launched,2020-06-05,"Contact tracing, Self-diagnosis","App, Bluetooth, Smartphone, Symptom checker",BD,,,general_public,https://play.google.com/store/apps/details?id=com.shohoz.tracer&hl=en_US,,0
604f2d8fbab9393e986b53bb,Crush Covid RI: Rhode Island contact tracing app,launched,2020-05-26,Contact tracing,"Bluetooth, GPS",US,,,general_public,https://covid.ri.gov/covid-19-prevention/crush-covid-ri,,0
604f68aebab9393e986b53d8,Traze: contact-tracing system launched by Philippines Port Authority,launched,2020-09-01,Contact tracing,,PH,,,corporate,https://mb.com.ph/2020/09/19/ppa-rolls-out-traze-covid-19-contact-tracing-system-for-port-users/,Mandatory,0
604f73dcbab9393e986b53ee,V-Health Passport: British startup launches immunity passport platform,launched,2020-12-07,Proof of immunity,,GB,"The V-Health Passport can be used to perform a series of actions, including user authentication, and COVID-19 test results, and vaccinations input provided by all the major vaccination manufacturers. The app features its own GDPR-compliant contact tracing capability, which reportedly uses anonymized data according to the concept of ‘self-sovereign identity’.",VST Enterprises,general_public,https://v-healthpassport.co.uk/,Voluntary,0
60565a73bab9393e986b55b8,Google starts publishing Coronavirus Mobility Reports (Aggregated Location Tracking),launched,2020-04-03,Mobility tracking,GPS,Global,"Google is using GPS location data from mobile phones to publish online reports showing changes in the number of visitors to public places such as transport hubs, parks, workplaces, homes, pharmacies, and grocery stores in 131 countries.",Google,general_public,https://www.google.com/covid19/mobility/,Non-consensual,0
60565e4abab9393e986b55e1,Amazon's Alexa to help assess possible COVID symptoms,launched,2020-03-26,"Public information and awareness, Self-diagnosis",Voice assistant,US,"Users in the United States can ask Alexa questions about COVID that will prompt the voice assistant to ask questions about symptoms, travel history and potential exposure to the virus. It then offers advice based on official information by the US Center for Disease Control (CDC)

In February 2021, Alexa received an update which now allows it to help users find the nearest testing centre: ",Amazon,general_public,https://www.theverge.com/2020/3/27/21196735/amazon-alexa-covid-19-coronavirus-diagnosis-advice-symptoms-risk-factors-travel,,1
60565f23bab9393e986b55ee,Amazon's Alexa to help Canadians assess COVID symptoms,launched,,"Public information and awareness, Self-diagnosis","Symptom checker, Voice assistant",CA,"Using guidance from the Public Health Agency of Canada, customers in Canada can ask Alexa to check their symptoms of COVID-19 at home. The voice assistant will then ask questions about symptoms and possible exposure. Then, based on information from authorities, she will provide guidance. ",Amazon,general_public,https://www.aboutamazon.com/news/devices/alexa-and-amazon-devices-covid-19-resources?tag=wwwfccom-20,,1
60565f7cbab9393e986b55f7,Amazon's Alexa to help Mexicans assess COVID symptoms,launched,,"Public information and awareness, Self-diagnosis","Symptom checker, Voice assistant",MX,"Using guidance from the Centers for Disease Control and Prevention (CDC) and measures published by Mexican authorities, customers in Mexico can ask Alexa to check their symptoms of COVID-19 at home. Plus, you can ask Alexa about the daily numbers of COVID-19 cases in Mexico, the latest news, and updated local measures.",Amazon,general_public,https://www.aboutamazon.com/news/devices/alexa-and-amazon-devices-covid-19-resources?tag=wwwfccom-20,,1
60565fd3bab9393e986b5600,Amazon's Alexa to help Brazilians assess COVID symptoms,launched,,"Public information and awareness, Self-diagnosis","Symptom checker, Voice assistant",BR,"Using guidance from Brazil's Ministry of Health, customers in Brazil can ask Alexa to check their symptoms of COVID-19 at home. You can also ask for the nearest public hospital and for additional information about COVID-19—including how to protect yourself and your family. Alexa will respond through a new skill developed by the Eldorado Research Institute that uses information from the Albert Einstein Israelite Hospital, a renowned health institution in Brazil.",Amazon,general_public,https://www.aboutamazon.com/news/devices/alexa-and-amazon-devices-covid-19-resources?tag=wwwfccom-20,,0
60566088bab9393e986b561a,Amazon's Alexa to help Indians assess COVID symptoms,launched,,"Public information and awareness, Self-diagnosis","Symptom checker, Voice assistant",IN,"Using guidance from the Ministry of Health and Family Welfare and Indian Council for Medical Research (ICMR), customers in India can use Alexa to check their symptoms for COVID-19 at home. Ask, ""Alexa, what do I do if I think I have coronavirus?"" or ""Alexa, how do I know if I have coronavirus?"" Alexa will ask a series of questions and provide ICMR and Ministry of Health guidance given risk level and symptoms.",Amazon,general_public,https://www.aboutamazon.com/news/devices/alexa-and-amazon-devices-covid-19-resources?tag=wwwfccom-20,,0
605660eabab9393e986b5623,Amazon's Alexa to help Japanese assess COVID symptoms,launched,,Self-diagnosis,"Symptom checker, Voice assistant",JP,"In Japan, you can also use Alexa to check your risk level at home. Based on your responses, Alexa will provide Japanese Ministry of Health, Labor, and Welfare guidance matching your risk level and symptoms. ",Amazon,general_public,https://www.aboutamazon.com/news/devices/alexa-and-amazon-devices-covid-19-resources?tag=wwwfccom-20,,1
605661d2bab9393e986b5632,WHO expands COVID-19 chatbot against misinformation to Facebook messenger,launched,2020-04-15,Public information and awareness,Chatbot,Global,"After launching the chatbot service to combat COVID-19 misinformation for Whatsapp in March, the WHO expanded the feature to Facebook Messenger, available in 4 languages, English, Spanish, French and Arabic.","Sprinklr, World Health Organisation",general_public,https://www.who.int/news-room/feature-stories/detail/who-launches-a-chatbot-powered-facebook-messenger-to-combat-covid-19-misinformation,Voluntary,1
6056628bbab9393e986b5640,WHO launches COVID-19 Whatsapp chatbot in 11 languages,launched,2020-03-20,Public information and awareness,Chatbot,Global,"This messaging service provides the latest global news and information on COVID-19, including details on symptoms and how people can protect themselves and others. It also provides the latest situation reports and numbers in real-time to help government decision-makers protect the health of their populations. Available in 11 languages","Praekelt, World Health Organisation",general_public,https://www.who.int/news-room/feature-stories/detail/who-health-alert-brings-covid-19-facts-to-billions-via-whatsapp,,0
605662fdbab9393e986b564b,WHO launches WHO Academy: COVID learning app for healthcare workers,launched,2020-05-08,Public information and awareness,App,Global,"This app provides health workers everywhere with an efficient way to access the World Health Organization’s COVID-19 knowledge resources all in one place, including up-to-the-minute guidance, tools, training, self-paced learning, and virtual workshops to support health workers in caring for patients infected by COVID-19 – as well on how they can protect themselves as they do their critical work. Available in six languages",World Health Organisation,medical_institutions,https://apps.apple.com/us/app/who-academy-covid-19-learning/id1506019873,,0
60572614bab9393e986b56b1,Israeli company Synel launches new heat camera,launched,,Medical diagnostics,"App, Fever detection, Thermal imaging",IL,"Synel MLL PayWay Ltd., a location-based solution for HR management for payroll and time management services, has incorporated a heat camera in its latest app update. The latest addition to its software will make it easier for security officers in public buildings to measure the temperature of people entering offices or gyms",Synel,general_public,"https://www.calcalistech.com/ctech/articles/0,7340,L-3850951,00.html",,2
60572b4abab9393e986b56fe,Delhi Corona app allows citizens to check availability of hospital beds,launched,,Public information and awareness,App,IN,Delhi government launched an app for information on the availability of hospital beds and ventilators in the city's designated COVID hospitals,,general_public,https://indianexpress.com/article/explained/delhi-corona-mobile-application-covid-19-6438796/,,0
60572bbabab9393e986b5708,Delhi government launches Jeevan Seva app to use electric vehicles to transport non-critical COVID patients,launched,,,App,IN,"Delhi government launches app to offer electric vehicles as an ambulance to transfer non-critical cases to health care facilities for free across the city. Users can request the ride, which will be free, through the app",EVERA,general_public,https://timesofindia.indiatimes.com/gadgets-news/delhi-government-launches-app-for-safe-commute-of-covid-19-patients/articleshow/79367169.cms,,0
60572e62bab9393e986b5729,Indian Government launches website where citizens can issue e-passes for movement during lockdown,launched,,Travel authorization,Website,IN,Citizens can access the website to apply for e-pass that allows movement between states during lockdown; central govt. website redirects to states' websites,Indian National Informatics Center,general_public,https://serviceonline.gov.in/epass/#,,0
60572ec6bab9393e986b5733,Indore adapts existent app with features for home-grounded asymptomatic patients,,,"Quarantine enforcement, Self-diagnosis","App, GPS, Symptom checker",IN,"Indore adapted an existing city app (Indore 311) to include features for COVID-19 patients. Features include daily questionnaires to be answered, pulse oximeter function, and GPS to monitor if patient stays at home",Indore Civic Body,general_public,https://government.economictimes.indiatimes.com/news/digital-india/loaded-with-new-tech-indore-311-mobile-app-to-track-tackle-asymptomatic-covid-19-patients/75608383,,1
60573027bab9393e986b574d,Madhya Pradesh's Sarthak self-assessment app,launched,,Self-diagnosis,"App, Symptom checker",IN,"The app is designed to help users to identify whether they are at risk of COVID-19 and provides people with important information. But as reported by The Quint in May, the app was temporarily taken down after a French hacker found vulnerabilities, ie: he could assess a dashboard with complete names, addresses of users. The issue was fixed and it is still up and running. ",,general_public,https://www.thequint.com/news/india/mp-govt-app-sartak-leaks-data-of-covid-19-patients-taken-offline#read-more,,1
60573273bab9393e986b5776,New Dehli used drones for social distance enforcement,launched,,Lockdown enforcement,"Drones, Loudspeakers",IN,"The Delhi Police used drones for effective surveillance of containment zones to combat the threat of coronavirus, a police official said. They hired drones from 'Aerodyne India'",Aerodyne India,general_public,https://www.tribuneindia.com/news/delhi/covid-19-delhi-police-used-drones-for-effective-surveillance-of-containment-zones-150983,,0
60574d26bab9393e986b57cb,Khmer Quarantine App: COVID app for quarantined people,launched,,"Quarantine enforcement, Self-diagnosis","App, Symptom checker",KH,"The Khmer Quarantine App is a mobile app developed to help those who are suspected of having COVID-19 to monitor their own health during quarantine and to facilitate quarantine management for authorities. The app provides self-monitoring, health history, and emergency contact information to get treatment as soon as possible.",,general_public,https://apps.apple.com/us/app/khmer-quarantine-app/id1528891651,Mandatory for quarantined people,0
60574fdcbab9393e986b57e7,SK Telecom deploys AI system to assist with COVID-19 quarantine,launched,2020-05-20,"Quarantine enforcement, Medical diagnostics",AI,KR,"The South Korean telco's AI, dubbed Nugu, will make voice calls twice a day to those in mandatory 14-day quarantine. The quarantine is currently imposed on those who come into contact with confirmed patients or those coming from abroad. The Nugu AI will ask those in quarantine whether they have a fever, cough, or throat pains, among other questions that are currently asked by human staff, as well as check their temperature.",SK Telecom,general_public,https://www.zdnet.com/article/sk-telecom-deploys-ai-voice-call-to-assist-covid-19-quarantine/,,1
60575126bab9393e986b5807,South Korean government releases mask sales data to encourage developers to create apps,launched,2020-03-01,,,KR,"The South Korean government made mask sales data available as an open API to encourage developers to create apps that notify people about the inventory statuses of pharmacies nationwide after a nation-wide shortage. According to the Korea Herald, 5 days after the govt's data release, there were more than 15 apps available. ",,general_public,https://www.zdnet.com/article/south-korea-launches-mask-inventory-apps-to-address-shortages-from-covid-19/,,0
60575692bab9393e986b5821,Morrocan researchers announce intelligent COVID mask to be used with app,announced,2020-04-15,Self-diagnosis,"App, Bluetooth, Wearables",MA,"Morrocan researchers have announced the launch of the initial phase of a “smart mask for automatic remote detection” of Covid-19 (MIDAD), accompanied by a “tracking” application (Trackorona), which offers a method of predicting and diagnosing the disease.",,general_public,https://www.maroc.ma/fr/actualites/maroc-invention-dun-masque-intelligent-de-detection-du-covid-19,,0
605757febab9393e986b5839,Malaysia: QR-code wristbands for travellers arriving to Sarawak state,launched,,"Quarantine enforcement, Self-diagnosis","QR code, Wearables",MY,"The authorities in Sarawak require everyone entering the eastern state to strap on a QR-coded wristband. Upon scanning the QR code, the wearers will have to enter a set of information into a website.They will have to report their locations at 8am and 8pm daily. This allows the health authorities to monitor their whereabouts during the 14-day quarantine period and perform ""random checks"" on them based on the information sent from the device.",,general_public,https://www.theborneopost.com/2020/03/26/sarawak-introduces-qr-coded-wristbands-to-travellers-to-track-those-required-to-undergo-quarantine-puis/,Mandatory for travellers entering the state,2
60579563bab9393e986b58b1,Pakistan's CoronaCheck: self-assessment app developed by university,launched,2020-04-08,"Public information and awareness, Self-diagnosis","Chatbot, Symptom checker",PK,"The app uses an interactive chatbot, driven by artificial intelligence, which allows users to understand their symptoms, recognise whether they may have contracted COVID-19 and seek help in a timely manner. It also aims to identify potential coronavirus carriers, limit their risk of transmission and to list the national helplines available. ",Aga Khan University and Hospital,general_public,https://www.aku.edu/news/Pages/News_Details.aspx?nid=NEWS-002126,,0
605797c1bab9393e986b58d5,Pakistani government opens Whatsapp line to collect reports on violations of COVID-19 measures,launched,2020-10-31,"Lockdown enforcement, Social distancing enforcement",,PK,"The National Command and Operation Center has opened a Whatsapp account to collect reports from citizens on violations of COVID-19 measures, such as non wearing of mask, non adherence to Social distancing, over crowding at public places etc",WhatsApp,general_public,https://www.thenews.com.pk/latest/737080-ncoc-seeks-citizens-help-to-curb-covid-19-sop-violations,,0
6057996cbab9393e986b58f6,UN Africa Commission sets up platform to transmit COVID-19 information  between authorities and +600 mi mobile users.,launched,,"Public information and awareness, Self-diagnosis",App,,"According to reports: ""Launching the service, the UN's Economic Commission for Africa said it provided two-way communication between citizens and health authorities, and had the potential to reach 80 percent of Africa’s mobile users at no cost to the individual… One of the platform’s primary use cases is to collect health information from individuals, allowing authorities to identify local outbreaks and virus hotspots. It also provides advice and support to those affected.” ","Airtel Africa, MTN, Orange, United Nations Economic Commission for Africa (UNECA), Vodacom",general_public,https://www.mobileworldlive.com/featured-content/top-three/rivals-throw-support-behind-un-africa-covid-19-tracker,,0
60579e38bab9393e986b5955,Singapore Police deploys UAVs to patrol migrant dormitories,launched,,Lockdown enforcement,Drones,SG,Singaporean police deployed UAVs to complement police patrolling in migrant dormitories,,general_public,https://www.police.gov.sg/media-room/features/fighting-covid-19-with-police-patrol-robots-and-drones,Non-consensual,0
6057a011bab9393e986b5980,Singaporean government to give arriving travellers eletronic monitoring device for quarantine,launched,,Quarantine enforcement,"App, Wearables",SG,"Arrivals from certain countries can quarantine at home if they wear a wearable device for 14 days that ensures they don’t go out. if they violate quarantine, they are subject to punishment, which includes fines",,general_public,https://www.reuters.com/article/us-health-coronavirus-singapore-wearable/singapore-to-make-travellers-wear-electronic-tags-to-enforce-quarantine-idukkbn24z0d9,,2
6057a485bab9393e986b59bc,Sydekick for THAIFIGHT COVID-19,launched,,Quarantine enforcement,App,TH,"App developed to track and monitor people coming from countries heavily hit by the coronavirus that are required to self-quarantine. Anyone required to self-quarantine must download the app to identify themselves before leaving their quarantine centre. The system will help government staff monitor daily behaviour of at-risk groups, determining whether they detain themselves at home in line with the specified period.","Articulus, Thailand Digital Economy and Society Ministry",general_public,https://www.bangkokpost.com/business/1877654/ministry-unveils-new-quarantine-app,,0
6057a52bbab9393e986b59c6,CoronaCheck: self-assessment mobile app launched for Tajikistan,launched,,Self-diagnosis,"App, Symptom checker",TJ,"""App allows users to evaluate symptoms with an in-home screening tool and understand the next steps to looking after themselves"". ","Aga Khan University and Hospital, Digital Health Resource Centre of the Aga Khan Development Network (AKDN)",general_public,https://asiaplustj.info/en/news/tajikistan/society/20200610/coronavirus-self-assessment-mobile-app-launched-for-tajikistan,,0
6057a59bbab9393e986b59cf,Turkey arrests citizens for provocative posts about the virus on social media,launched,,Media monitoring,Social media shaming,TR,"Turkish authorities arrested over 400 people for ""provocative"" posts on social media about the coronavirus outbreak. Over 2,000 accounts were identified as involved",Ministry of Interior,general_public,https://www.reuters.com/article/us-health-coronavirus-turkey/turkey-rounds-up-hundreds-for-social-media-posts-about-coronavirus-idUSKBN21C1SG,,1
6057a651bab9393e986b59dd,eMask platform: Taiwanese collaborative platform to inform population about stocks of face masks,launched,,Public information and awareness,Website,TW,"Taiwanese government made data on masks inventories available and hacking community created apps and platforms to inform population, avoiding a shortage of facemasks",,general_public,https://www.bbc.com/news/technology-52883838,,1
6057a90bbab9393e986b59f9,"Uganda launches ""Call the Clinic"" COVID app",launched,2020-05-01,Self-diagnosis,"App, Symptom checker",UG,MOH CTC is a telemedicine healthcare platform. The App provides real time data visualization and analysis using digital maps enabling remote patient diagnosis. A user will be able to register using their phone number and brief bio data and will be able to access immediate access to health agents via voice call.,"CTI Africa, Ministry of Health",general_public,https://ctiafrica.com/homepages/download-moh-ctc-app-by-the-ministry-of-health-uganda/,,0
6058496dbab9393e986b5ab1,Real estate solutions firm develops hospitality solution VQueue,launched,,Social distancing enforcement,,US,"VQueue+, vQueue+ Thermal, and vQueue is a solutions package to help the retail, commercial, healthcare, large venue, and hospitality sectors save time, improve guests' experience, and ensure adherence to local ordinances in place to protect visitors and employees. Some features include measuring occupation level, creates reservations and virtual queue; a totem that can read guests' temperatures and a virtual communication tool between businesses and guests. ",RE Insight,corporate,https://www.reinsight.com/,,1
60585099bab9393e986b5b6e,Covid-19 tracker in Zimbabwe: users upload Google Maps history,,,Contact tracing,GPS,ZW,"OpenParlyZW created an open-source information aggregating public information on the virus. As one of the features, citizens can upload their Google map histories and it'll show where they've come across cases of COVID or places where someone with the coronavirus has been.","Matgamba, Open Parly ZW",general_public,https://www.democracyspeaks.org/blog/democracy-first-responders-zimbabwe-munyaradzi-dodo,,1
60585127bab9393e986b5b7a,Amazon buys thermal cameras from Chinese blacklisted company Dahua,launched,,Medical diagnostics,"Fever detection, Thermal imaging",US,"Reuters reports that Amazon bought 1,500 thermal cameras from Chinese blacklisted company Dahua in deal worth at least US$10 mi; at least 500 were to be used in the US","Amazon, Dahua, Dahua Technology",corporate,https://www.reuters.com/article/us-health-coronavirus-amazon-com-cameras/exclusive-amazon-turns-to-chinese-firm-on-u-s-blacklist-to-meet-thermal-camera-needs-idUSKBN22B1AL,,3
60585188bab9393e986b5b88,Amazon uses Time off Task software (TOT) during pandemic,launched,2019-04-01,Mobility tracking,,US,"Amazon's surveillance technique ToT is being used during pandemic, even though it was in place since at least April 2019. The tracking system is able to track a worker's physical movements as they take breaks or move between tasks.",Amazon,corporate,https://www.vice.com/en/article/jgxy7k/rights-groups-demand-lawmakers-stop-amazons-workplace-surveillance,,2
6058521abab9393e986b5ba7,Tyson Foods using thermal cameras to assess employees' temperatures,launched,2020-04-18,Medical diagnostics,"Fever detection, Thermal imaging",US,"Instead of hand-held thermometers, large employers like Tyson are using thermal cameras to assess employees' temperature in company facilities",Tyson Foods,corporate,https://www.reuters.com/article/us-health-coronavirus-thermal-cameras-fo-idUSKCN21R2SF,,1
60585260bab9393e986b5baf,Intel Corp using thermal cameras to assess employee's temperatures,launched,,Medical diagnostics,"Fever detection, Thermal imaging",US,"Instead of hand-held thermometers, large employers like Intel are using thermal cameras to assess employees' temperature in company facilities",Intel Corp,corporate,https://www.reuters.com/article/us-health-coronavirus-thermal-cameras-fo-idUSKCN21R2SF,,2
605852dabab9393e986b5bbc,"PwC develops Check-In, an app to track movement within factory floors/company facilities",launched,,Mobility tracking,"App, Bluetooth",US,"PwC developed Check-In, a ""automatic contact tracing hardware ecosystem"" that uses a smartphone’s Bluetooth signal to track workers’ movements without capturing real-time geolocation information. It works with a mobile app, a wearable device or a beacon. The system can be bought by other companies",Pwc,corporate,https://www.politico.com/news/2020/06/26/workplace-apps-tracking-coronavirus-could-test-privacy-boundaries-340525,,0
60585329bab9393e986b5bc8,Triax re-purposes existing software to allow customers to enforce social-distancing,launched,,"Social distancing enforcement, Mobility tracking",,US,"Triax, a company which develops devices helping factory floors and other workplaces monitor workers' movements in hazardous or restricted areas, has re-purposed its technology to allow customers to enforce social distancing",Triax,corporate,https://www.politico.com/news/2020/06/26/workplace-apps-tracking-coronavirus-could-test-privacy-boundaries-340525,,0
605853afbab9393e986b5bd0,US-based Hubstaff's remote work tracking software being used by companies to monitor employees,launched,,Social control (workers/students),GPS,US,"Hubstaff's software includes features such as time-tracking, GPS tracking, online timesheets, reporting, productivity monitoring and geofencing. According to TRF, CEO David Nevogt reported a three-fold increase in requests for trials since March",Hubstaff,corporate,https://www.reuters.com/article/idUSKBN23W1S4,,1
6058540bbab9393e986b5bde,Enaible uses AI to allow companies to rank employees according to productivity,announced,,Social control (workers/students),AI,US,"Enaible, a Boston-based firm, is developing machine-learning software to measure how quickly employees complete different tasks and suggest ways to speed them up.",Enaible,corporate,https://www.technologyreview.com/2020/06/04/1002671/startup-ai-workers-productivity-score-bias-machine-learning-business-covid/,,1
60585480bab9393e986b5be8,TSheets Time Tracker app enables GPS permission to monitor employees,launched,,Social control (workers/students),GPS,US,The TSheets time clock app substitutes paper timesheets and also tracks time and GPS locations. Reports show it has been used in combination with other softwares,Intuit INC,corporate,https://www.npr.org/2020/05/13/854014403/your-boss-is-watching-you-work-from-home-boom-leads-to-more-surveillance?t=1605013373287&t=1616401472756,,1
605854d3bab9393e986b5bf4,InterGuard can be installed without consent on employee's computers for remote work monitoring,launched,,Social control (workers/students),Website,US,"Washington Post reports that InterGuard can be installed in a hidden way on workers’ computers and creates a minute-by-minute timeline of every app and website they view,  ranking workers by their “productivity score.”",InterGuard,corporate,https://www.washingtonpost.com/technology/2020/04/30/work-from-home-surveillance/,,1
606ac88a71228a218c3dfa73,South Korea to launch blockchain digital vaccine passport,announced,,Proof of immunity,Immunity passport,KR,"South Korea announced it will launch this month a mobile app to allow international travelers to show digital proof of vaccination. According to the prime-minister, the app employs blockchain technology to prevent falsification",,general_public,https://www.reuters.com/article/idUSKBN2BO43W,,0
606aca5e71228a218c3dfa7c,"UK to test vaccine passport in comedy club, nightclub and soccer matches",testing,,Proof of immunity,Immunity passport,GB,"The government said a COVID-status certification system was being developed that would show whether a person had had a vaccine, a recent negative test or natural immunity from a positive test taken in the last six months. The system will be tested in the coming weeks in a comedy club, a nightclub and FA Cup matches at Wembley.",,general_public,https://www.reuters.com/article/idUSKBN2BR06G,,1
606ace0a71228a218c3dfa8c,Bahrain launches digital vaccine passport,launched,2021-02-17,Proof of immunity,Immunity passport,BH,"Bahrain’s ‘BeAware’ app displays a green shield alongside an official certificate detailing the person’s name, date of birth, nationality and which vaccine was received.

Users must have received two doses of a vaccine, separated by 21 days, and then wait for two weeks for antibodies to develop, the statement said.",,general_public,https://www.reuters.com/article/idUSKBN2AH18V,,0
606acf6471228a218c3dfa95,Denmark developing digital vaccine passport,in_development,,Proof of immunity,Immunity passport,DK,"Denmark is developing a digital “vaccine passport” for people who have received a COVID-19 vaccine. According to the health ministry, the passport may be accessed through the Danish public health website (unclear if there will be an app)",,general_public,https://www.reuters.com/article/idUSKBN29D1DM,,0
606ad15671228a218c3dfa9d,Denmark calls for bids for vaccine passport,in_development,,Proof of immunity,"App, Immunity passport",DK,"Denmark has called for bids to build a new corona passport app that can show holders' vaccination and antibody status, and PCR and rapid test results, with the winner having just over two months to deliver.

The agency has already held meetings with four companies to discuss the project, the US IT giant IBM, the Danish IT companies Netcompany and Trifork, and the Norwegian IT firm Visma.",Danish Agency for Digitization,general_public,https://www.thelocal.dk/20210313/denmark-calls-for-bids-on-new-digital-coronavirus-passports/,,4
606ad4dc71228a218c3dfaa7,Denmark to start requiring immunity proof for hairdressers and restaurants,announced,,Proof of immunity,Website,DK,"From April 6th, the Corona Pass will be used by, among others, the hairdresser, masseur and outdoor amusement parks, and from 21 April to have a cup of coffee at the sidewalk café. From 6 May, it gives access to get indoors at restaurants and theaters.

The App 'MinSundhed' will be used as the corona pass until the end of May, when a more user-friendly app will be launched. 

",,general_public,https://nyheder.tv2.dk/samfund/2021-03-23-appen-minsundhed-bliver-coronapas-fra-slut-marts,"According to The Local: The agreement includes a sundown clause on the corona passports, news wire Ritzau reports.

That means that they can no longer be required (apart from in relation to travel and tourism) when everyone in Denmark has been offered a vaccine, which is likely to be by August this year according to the current vaccination calendar.",1
606ad85271228a218c3dfac8,Israel launches Green Pass immunity proof,launched,2021-02-18,Proof of immunity,"App, Immunity passport, QR code",IL,"The Green Pass is an entry permit to places or facilities for recovered coronavirus patients and vaccinated people. The permit can be presented on the smartphone or printed. 

Citizens can apply for the permit on Ministry of Health site, or the Traffic Light (Ramzor) App (Google Play, App Store), or the Ministry of Health Hotline at *5400.",Israeli Health Ministry,general_public,https://corona.health.gov.il/en/directives/green-pass-info/,,0
606adb2571228a218c3dfad8,EU announces plan to launch unified bloc-wide immunity passport,announced,,Proof of immunity,Immunity passport,International,"The European Union launched an effort to create a joint vaccination passport for its more than 440 million citizens and residents. 

The passes, which could be ready by June, are expected to be digital or paper documents for travelers to prove that they have been vaccinated, that they recovered from the virus, or recently tested negative for it.",European Union,general_public,https://www.washingtonpost.com/world/europe/vaccine-passports-europe-travel/2021/03/17/65d645d4-8672-11eb-be4a-24b89f616f2c_story.html,,0
606ae2be71228a218c3dfadf,New York State to test Excelsior immunity pass,testing,2021-03-02,Proof of immunity,QR code,US,"Governor Andrew M. Cuomo today announced a pilot program to test the Excelsior Pass during events at Madison Square Garden and Barclays Center. 

The Excelsior Pass will use proven, secure technology to confirm an individual's vaccination or a recent negative COVID-19 test through a confidential data transfer to help fast-track the reopening of theaters, stadiums and other businesses ",IBM,general_public,https://www.governor.ny.gov/news/governor-cuomo-announces-pilot-program-testing-excelsior-pass-madison-square-garden-and,,1
606ae42671228a218c3dfaeb,China launches vaccination passport within WeChat,launched,2021-03-08,Proof of immunity,App,CN,"China has launched a health certificate programme for Chinese citizens travelling internationally. The digital certificate, which shows a user’s vaccination status and virus test results, is available for Chinese citizens via a programme on Chinese social media platform WeChat",Wechat,general_public,https://www.aljazeera.com/news/2021/3/9/china-launches-worlds-first-virus-passport,,0
6070429971228a218c3dfaf4,"Bahia state (BR) mandates thermal scanning in terminals, airports and on road checkpoints",launched,2020-03-16,Medical diagnostics,"Fever detection, Thermal imaging",BR,"In Brazil, the state government of Bahia announced on the 16th of March temperature screenings of all passengers arriving in airports, bus terminals and at checkpoints on federal highways effective March 17th.
",,general_public,http://www.ba.gov.br/noticias/entenda-medidas-de-combate-ao-coronavirus-na-bahia,Mandatory,0
6070433371228a218c3dfafd,Brunei installs thermal screenings at all seven entry points,launched,2020-06-12,Medical diagnostics,"Fever detection, Thermal imaging",BN,Brunei installs thermal screenings at all seven entry points starting from February 1st. UPDATE: The temperature screening was limited to Brunei international airport and was now extended to all seven entry points,,general_public,https://thescoop.co/2020/02/01/wuhan-coronavirus-moh-starts-health-screening-at-all-entry-points/,Mandatory,0
607043a171228a218c3dfb04,Transport Canada is mandating temperature screening for air passengers,launched,2020-06-12,Medical diagnostics,"Fever detection, Thermal imaging",CA,"Transport Canada is mandating temperature screening for air passengers through a phased approach beginning June 12, 2020, first for those travelling to Canada, then for those travelling from Canada, and finally for those travelling within Canada.",,general_public,https://pm.gc.ca/en/news/speeches/2020/06/12/prime-ministers-remarks-announcing-new-screening-measures-air-passengers,Mandatory,0
6070445a71228a218c3dfb0b,"Mandatory use of thermal scanners at schools in Henan, China",launched,2020-03-09,Medical diagnostics,"Fever detection, Thermal imaging",CN,"The department of education of Henan, China issued policies regarding to reopening the schools on Mar 9. 
Schools must strictly control the number of entrances and exits. Usually only one gate is allowed to open per campus, subject to change (open more during peak hours to avoid gatherings).
All faculty, staff and students who enter the campus should show health certificates and conduct temperature tests. Schools must be equipped with necessary temperature detection equipment (set up thermal temperature scanners at entrance if possible).
",,educational_institutions,https://www.henan.gov.cn/2020/03-10/1302553.html,Mandatory,0
